0.0478931254964,0.0929377147732,0.0759025471555,0.0853056567525,0.0500172049188,0.0511009604656,0.0682787504521,0.0323245001794,0.0505004816525,0.00655245373372,0.109899760063,0.0842717156751,0.0721704615963,0.0760197121906,0.0917849884302
0.059699705441,0.028288028552,0.036364812836,0.0988985838118,0.0754260517319,0.0798274314284,0.0645626374455,0.0246484082839,0.0474429275696,0.0161567230397,0.0507998238333,0.0471499061036,0.178983010043,0.108655577313,0.0782844225758
0.0474321850019,0.0586272743373,0.0963530344183,0.0528676448685,0.0951861378084,0.0561728434486,0.0963486885914,0.0316015862676,0.0430003870564,0.021692676089,0.0391858396314,0.026221933705,0.105392338527,0.0966968527752,0.127358950458
0.0394444222085,0.052335144289,0.137270246687,0.021165729455,0.0852270995365,0.00729461350075,0.104442018876,0.0088242695225,0.00122045146573,0.0812051905249,0.0299297740603,0.0857914170338,0.211427513119,0.0454185669282,0.0835185508895
0.0714309117627,0.0494269731599,0.155382152646,0.0658973643675,0.0395054108702,0.0946000376191,0.114192683932,0.0101100756577,0.0104294041974,0.0150773493324,0.0779133000368,0.0206870461363,0.13181207106,0.0421359044853,0.0956926108166
0.143245653442,0.0359274879342,0.121913958427,0.0465231311069,0.0530772394729,0.0801667534964,0.0488166037776,0.0292471739489,0.042245374866,0.014865518489,0.0867081470622,0.0278336260934,0.0889724597925,0.0918939543354,0.083648712834
0.0802666608523,0.0404337627887,0.09585705219,0.0333336606139,0.102671362632,0.0808410857065,0.0898086292286,0.0240853973977,0.0259152033713,0.00863779771657,0.0446467896324,0.0394511997408,0.137067729768,0.0914534912732,0.10073374619
0.194616225303,0.0297489628711,0.161600813618,0.0928425620783,0.00474611072526,0.0524520585227,0.0482099163607,0.0,0.0769820532389,0.0123148036161,0.067185481954,0.00621929894424,0.0271275736932,0.154755478507,0.0656663570798
0.0847257960175,0.0736355384833,0.134887341369,0.0631108820282,0.0474802308053,0.0742113511662,0.0655634550931,0.0489412163617,0.0277480823057,0.0118335031124,0.0630526990506,0.0331683445279,0.150171152713,0.0586103636469,0.0576324496933
0.116167083206,0.0608152945954,0.116706654072,0.0640921447053,0.0427141602143,0.083597350081,0.0822751051742,0.00808732286614,0.0246321586564,0.0284761074127,0.0682213782331,0.0348761638775,0.106435093174,0.0661147380251,0.0923609019725
0.117153347337,0.104961667969,0.0558109984912,0.0607205317596,0.0676292357303,0.118529080609,0.0614079898601,0.00769898218869,0.0258519919801,0.0109291822179,0.0781513819098,0.04799714447,0.075960382599,0.0715172832435,0.0912942201342
0.0814173277246,0.163224195574,0.0320602742442,0.050006941103,0.0712673815876,0.129913758404,0.00413166105791,0.0436685306088,0.0136111297783,0.0234625633911,0.0274803602416,0.0185270624625,0.0281106120781,0.158067805546,0.151431335569
0.0655819529337,0.0867183857244,0.103099086638,0.0592338214043,0.079306595837,0.0911127655817,0.0778267967418,0.0183622956038,0.0403759395152,0.0299127829658,0.0329040084366,0.0310658674394,0.115317009735,0.0744620398918,0.0900335566668
0.0960883590868,0.0723378591006,0.103639805661,0.0532068815816,0.0690448674553,0.0825592013633,0.0613515439958,0.0126644874247,0.0351620940657,0.0174197340277,0.0469392030982,0.0409920636754,0.103327732408,0.0912393293668,0.10924776422
0.108499471319,0.0475154823037,0.0906634411577,0.0568824597283,0.0938048867001,0.100119015694,0.0692995349336,0.0330320041932,0.0267368781906,0.0178329703201,0.0413421230396,0.0576093129003,0.0926948046303,0.0789532675368,0.0806314089832
0.07765015969,0.0912860139008,0.094815535162,0.0553134824211,0.0645817768923,0.0644959002318,0.0739893111454,0.0218664319538,0.0312340949882,0.0129049448758,0.061490416843,0.082412709618,0.0964504943121,0.106579513485,0.0603920069746
0.0626699918204,0.0680876479943,0.0966575768855,0.091969245365,0.0787476233313,0.0713856014459,0.0659096147917,0.0319131760999,0.028648876014,0.023175505661,0.0496214785433,0.0673108727825,0.102622234903,0.0647112586943,0.0921878142606
0.0694154641295,0.0759739652861,0.0822227389327,0.0649370748585,0.0828875462635,0.0754372242169,0.0734182036199,0.0260753705514,0.0330750708166,0.00760309771253,0.0500100916427,0.0729667907936,0.0935945680646,0.0813025227802,0.106691558479
0.0698575668137,0.0642261068832,0.0970711976189,0.0377766070575,0.0982482991724,0.0838994956362,0.0531960066862,0.0168668625302,0.030568938905,0.0178259966693,0.032762372984,0.0917026564449,0.125483912647,0.0785142586938,0.0973693911237
0.0459858041773,0.0966552985422,0.0975020288035,0.0458383959841,0.108690616061,0.10861396388,0.0594354659026,0.0131656692953,0.0173114898851,0.0228348194307,0.0249645503918,0.0940398715478,0.111574785455,0.0546035943978,0.0940305356297
