0.164963198289,0.0639063728249,0.0574780626685,0.0733179186117,0.0966238128346,0.117465508656,0.113157339481,0.0231592128944,0.215404717611,0.0657870864405
0.177107993823,0.0602195963356,0.0550809239309,0.0625041802397,0.0819388044218,0.118447424792,0.083879185335,0.021988439027,0.256333767462,0.0732506648811
0.166439890711,0.0520877228128,0.0810398097253,0.0696033545847,0.103074249941,0.117711459432,0.139301262534,0.0259878579961,0.18377380755,0.0517372415498
0.178063303731,0.0543640213369,0.0747744191133,0.082905699981,0.111226361977,0.0802076170981,0.0978113183526,0.0248543206153,0.233087036371,0.0539374886981
0.304924482013,0.047696422997,0.0508639164755,0.0470266249012,0.0658353670684,0.0791420169199,0.0596818698311,0.025081379663,0.239736850114,0.0702088787829
0.275132751805,0.05459838581,0.0512316322962,0.071267354455,0.0816962621717,0.0895852605704,0.101302800886,0.0226764099165,0.201752918459,0.0401807489474
0.143211487268,0.0672675124162,0.0520900690377,0.0756082620447,0.117107011872,0.119711862619,0.140564197943,0.0393071200874,0.177638875894,0.0590604857682
0.126718474529,0.0584191769356,0.0602729753773,0.0802704052324,0.106746255673,0.0917464301419,0.139812556172,0.104773532337,0.133706552442,0.0891010556918
0.1572087665,0.068411717567,0.0591182184238,0.070712158412,0.120956856441,0.0981427107861,0.112514961653,0.0284017702422,0.216738000391,0.0600992215341
0.161422513446,0.0845129416342,0.0587173918652,0.0682521565664,0.124831831669,0.108251030103,0.125172164032,0.0503934083247,0.152938175874,0.0571922678872
0.128660921072,0.0879340083231,0.0665067774393,0.0743484263817,0.115893816254,0.10008909988,0.133243865619,0.0662192935635,0.131991041598,0.086899980173
0.100534602659,0.0797980877445,0.061147594723,0.056230674414,0.111228671903,0.120577087571,0.127313890051,0.150974497396,0.0765135321146,0.107096992878
0.102396434043,0.111646145695,0.065751342348,0.0705408959007,0.0982132361883,0.108139890118,0.145339996472,0.0858485283906,0.115509718305,0.0886239207603
0.10607923108,0.107486629185,0.0504755276154,0.06992646844,0.118000356078,0.0907123601026,0.139199757979,0.117312033234,0.109164306161,0.0837686959357
0.0883941477072,0.0976975607256,0.0571486121034,0.0698329116909,0.12601378514,0.0877486761749,0.124113544892,0.136558669181,0.100161064255,0.104846824465
0.102420199452,0.0958194440558,0.060152742966,0.063296518955,0.11162133357,0.105788051243,0.120563205718,0.130154088025,0.108020607988,0.0946139768085
0.0917055028387,0.0861794185422,0.0584394557783,0.07926884088,0.125387241869,0.0894392080018,0.141229524274,0.13096453346,0.0902525723309,0.099241110736
0.09594520473,0.0955456623956,0.0496187254502,0.0734363450401,0.135862635221,0.0720698179212,0.127769610297,0.140799057111,0.102494294308,0.0987600425655
0.0819908394335,0.0933670257109,0.0559510232965,0.0784404564737,0.128654871089,0.0778805376869,0.131813065382,0.154628775882,0.0821739356977,0.107510887904
0.0738033472656,0.0837389142466,0.0555309457075,0.0862199565728,0.106230097925,0.0669537189495,0.147173079661,0.157072998881,0.0906269048887,0.125444301684
