0.0589429137754,0.0132035071338,0.0555499036194,0.0295711668586,0.0400041869285,0.022723208715,0.0265654909767,0.0202006514229,0.0587437923144,0.0349368369659,0.0363928403236,0.0786194612106,0.130316539524,0.0179525514369,0.0393170104329,0.0285465038104,0.0219633167289,0.0305913670517,0.0469857368565,0.0230953500057,0.0168244574484,0.0466917796863,0.0461804557203,0.029459000722,0.0338157560439
0.057113260184,0.0139281304654,0.0711258186254,0.0254303801561,0.0329445470491,0.0235804889001,0.0300448668827,0.0234217719921,0.0513301849051,0.0347400268796,0.0495563830804,0.0789283862759,0.108331229821,0.0191035645289,0.0479792151097,0.0217794561529,0.0192452294429,0.0252119026558,0.0572946909007,0.0246103577672,0.0170439798733,0.0427823499792,0.0476733283954,0.0252471810288,0.0383784696657
0.0592010014593,0.014206232715,0.0694469369826,0.025350159865,0.034151801865,0.0225060286865,0.0287336562286,0.0206577033732,0.0595353091511,0.036018992878,0.039009785002,0.0723714398278,0.108981702589,0.0208419983769,0.0478678131626,0.0260171531756,0.0209271500664,0.0278321885455,0.0526566470805,0.0229564480969,0.0196440201888,0.0461454599491,0.0462417385083,0.0276185461572,0.0380057377971
0.0644777009523,0.0133863832259,0.0621962596324,0.0270831611637,0.0325394145455,0.0235106175695,0.0221313046019,0.0222647400905,0.0497355797518,0.0347365868305,0.0378646645286,0.0788497648338,0.115973253522,0.0195384854064,0.0422394635148,0.0298795465985,0.0203140217361,0.0256748131047,0.0667955733799,0.0221659770177,0.0191009733021,0.0480339759268,0.045920421224,0.0283377712254,0.0337043185123
0.0619103479049,0.0128290349655,0.0716019853418,0.0268736328651,0.0351184784554,0.0222600520216,0.0269125704119,0.0219786516236,0.059083262062,0.0352562953054,0.0407008341185,0.0716605032574,0.106349121729,0.0206711117253,0.0442396860252,0.0238758531173,0.019359358233,0.0288628273492,0.0527915267614,0.0253871876637,0.0176320049282,0.0461463482249,0.0509176955433,0.0257689601414,0.039136609662
0.0756632301102,0.0155715930528,0.087191146855,0.0242311796686,0.0256015784326,0.018912378465,0.0259367731944,0.0230663060696,0.0490560391525,0.0352551752783,0.0497783886295,0.0637309690162,0.093042782282,0.0230429853005,0.0473558742985,0.0164216322604,0.0198426758505,0.0308131477734,0.0658358487514,0.0256899559817,0.0170094545624,0.0446768916266,0.0490378942495,0.0245019432697,0.0362080132224
0.0734699798203,0.0160185739292,0.0837844307847,0.0223782844857,0.0217854995733,0.0171278722941,0.025044751455,0.0217183819282,0.0640267893336,0.0336122846153,0.0487334452752,0.0574004620102,0.0985196235777,0.0255404191533,0.0449493275147,0.0176858997919,0.0242351954415,0.0331854761085,0.0583950860549,0.0248519559248,0.017303953858,0.0516632971012,0.0460872785024,0.0271954945525,0.031985001379
0.101910064573,0.0182336713121,0.0469268272159,0.019036328648,0.0258292348323,0.0128237385274,0.018190044525,0.013071119244,0.0666720486117,0.0339510765835,0.0147014794384,0.0570621170316,0.127402143723,0.0275682858196,0.0273808929626,0.0342457496595,0.0378110840041,0.0527786656512,0.0322333474177,0.0309530974723,0.0158634854196,0.080249058244,0.0287606601491,0.0406495777984,0.0181452174446
0.0689403753048,0.0131623655614,0.0842263161083,0.0268940745199,0.0247150485896,0.0170026499016,0.0234991350569,0.0195341478295,0.0602029940621,0.0336594826745,0.0607050240127,0.0546404083452,0.089997608058,0.0300171688813,0.0389209112247,0.0276347604096,0.0214395763943,0.0316929083564,0.0592440650811,0.0282859784909,0.0159428863528,0.0448361072228,0.0517426891947,0.0243697523455,0.0357953230257
0.0754689115488,0.0147753245671,0.0831935939598,0.0294823456704,0.022351792649,0.0180436178113,0.021553360961,0.0192054844601,0.0596560707393,0.0297765367194,0.0575126982263,0.0494140575462,0.0890151607391,0.0289423948154,0.0447120617596,0.0305895095989,0.0235570261262,0.0319675143469,0.0650090201741,0.0270055888729,0.0165095931494,0.0462324127247,0.0478079750741,0.0235375024564,0.0317912563004
