0.183774055385,0.293188939431,0.0574001522225,0.150414277832,0.121385472597,0.107871958498,0.0814363650857
0.156029009235,0.32809856697,0.0397756091872,0.27454637481,0.027550092585,0.0853425492546,0.0830125511536
0.119518319627,0.324549198046,0.0512874598868,0.0649401708709,0.162352207911,0.151592735676,0.120946170444
0.118922162814,0.233869382366,0.0095224003371,0.112940360424,0.0697783691159,0.27112083261,0.179445383246
0.269006772503,0.32322604839,0.0355163285374,0.0436844626067,0.0424327389097,0.155548379801,0.12575888828
0.200851861224,0.211136569952,0.0544779294447,0.0715280022282,0.0768763625543,0.172839731766,0.207913386362
0.174748692608,0.186480594834,0.0918828212515,0.0856765806311,0.117257220697,0.202273981652,0.13793108858
0.309688326789,0.152586118365,0.0395965744518,0.114199359635,0.0237094299258,0.0945930636168,0.262013053485
0.140331877966,0.225293842975,0.0724215434794,0.167941875104,0.117567882907,0.135445349414,0.13559726866
0.149754236133,0.156805172644,0.190998030666,0.131230943552,0.0500287186299,0.225143192951,0.0909946103849
0.20759052085,0.135275630767,0.0873428582198,0.102106760743,0.0864973545067,0.242802697055,0.134301984907
0.336307154228,0.132203160446,0.214666841879,0.0286197813094,0.0936028042377,0.127796950758,0.0639456999404
0.198350872063,0.167785364474,0.146902071117,0.13265834757,0.0926736757969,0.221689028023,0.0351905613025
0.074142605559,0.299853703853,0.0747887546951,0.16701565248,0.111162409381,0.157146796013,0.111259512443
0.197659198022,0.210563790261,0.0989135806324,0.171278942155,0.0548286118653,0.121319139017,0.14100000133
0.127174000777,0.236768536876,0.107331288592,0.14588416988,0.104248162971,0.110934776428,0.165027850791
0.167163896145,0.263880037375,0.110918804113,0.135774375325,0.0497071486332,0.126544539022,0.141459625795
0.120613653561,0.331166265759,0.0994478501717,0.0901015390133,0.0488091319456,0.189106930276,0.11622019268
0.13393413676,0.247470869457,0.10981402402,0.117443590482,0.0805562984182,0.165196153819,0.141326421864
0.0849772577586,0.272273487964,0.0249284629403,0.0989734643759,0.0603688952967,0.285941246617,0.169631776783
