0.0199650268664,0.0,0.364910691129,0.0428523680294,0.249094950167,0.0,0.320417042037,0.0
0.0,0.0,0.417479333473,0.0,0.573580845328,0.0,0.0,0.0
0.0,0.0,0.166826892135,0.0962750799859,0.541936809259,0.0122606610648,0.139905924098,0.0397700565462
0.0,0.0,0.437992199222,0.00667990359371,0.44937110538,0.0,0.103350142439,0.0
0.912764313309,0.0,0.0,0.0819448834652,0.0,0.0,0.0,0.0
0.0205601226809,0.0,0.0831196615764,0.15071887273,0.24006427939,0.16229808962,0.156772762796,0.182213615173
0.332456651953,0.0,0.0,0.0,0.363454012572,0.0,0.30228365056,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0555868053079,0.129702131521,0.125030492992,0.0354627002667,0.41049795626,0.240133382813
0.0821927704045,0.0477560367827,0.0503453882823,0.0565684013591,0.229793987206,0.0560074437017,0.17163724659,0.301957415154
0.0108346036666,0.0,0.28325233656,0.0,0.0677535117287,0.0686650412609,0.43644481477,0.129501841275
0.233733707395,0.0,0.0,0.0,0.0,0.0,0.35813434137,0.405490350339
0.235552403148,0.133649801918,0.0107439430663,0.0991147895642,0.227111300693,0.0152640742355,0.181772875667,0.0931846170478
0.0,0.277920535047,0.0,0.152696863378,0.141373441383,0.00611049325304,0.201026697251,0.216226004204
0.00778846356985,0.0764769691486,0.235909520394,0.121753020723,0.0774256374666,0.0768209583626,0.128520795699,0.270669488882
0.104186644257,0.171695845409,0.09509449606,0.0278598889059,0.207524389621,0.0,0.210914147045,0.180090518538
0.175450051049,0.0,0.219162197635,0.180692324553,0.0886903767171,0.0721458520641,0.0998832955148,0.158199657906
0.081599165695,0.083249192842,0.0738402907642,0.50535371252,0.134793908751,0.0,0.0667682274137,0.0494268812678
0.10425028006,0.0105303388816,0.13228411148,0.228852190794,0.0615402624011,0.0942676754938,0.0640463558171,0.301476440031
0.287595638129,0.332440359526,0.0,0.0,0.0884210995536,0.276890319163,0.0,0.0122992143825
